building_id,geo_level_1_id,geo_level_2_id,geo_level_3_id,count_floors_pre_eq,age,area,height,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,has_superstructure_other,legal_ownership_status,count_families,has_secondary_use,has_secondary_use_agriculture,has_secondary_use_hotel,has_secondary_use_rental,has_secondary_use_institution,has_secondary_use_school,has_secondary_use_industry,has_secondary_use_health_post,has_secondary_use_gov_office,has_secondary_use_use_police,has_secondary_use_other,square,difference
19259,27,343,2192,2,20,33,5,d502,337f,7e76,b1b4,f962,bfba,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,0.7445626465380286
10494,0,297,2371,3,0,31,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,-0.4322356371699785
7631,14,777,7329,2,5,74,4,d502,6c3e,7e76,467b,67f9,3356,a779,0,0,0,1,0,0,0,0,0,0,0,c8e1,1.0,1.0,0,0,0,0,0,1,0,0,0,0,8.602325267042627,4.602325267042627
3431,11,96,325,3,40,69,7,d502,337f,e0e2,b440,f962,bfba,a779,1,0,0,0,0,0,1,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,8.306623862918075,1.3066238629180749
5751,4,334,3180,2,10,24,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.898979485566356,1.8989794855663558
11212,6,1,69,2,10,28,5,d502,858b,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,5.291502622129181,0.29150262212918143
11714,5,6,19,2,5,32,5,d502,337f,7e76,b1b4,9eb0,bcab,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,0.6568542494923806
3740,4,155,4348,2,60,26,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0990195135927845,0.09901951359278449
11468,0,105,571,2,30,45,7,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,ab03,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.708203932499369,-0.2917960675006306
3382,6,1,172,1,0,31,3,808e,858b,e0e2,b1b4,441a,3356,a779,0,0,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,2.5677643628300215
13067,7,184,2598,2,30,21,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,ab03,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.58257569495584,0.5825756949558398
3743,3,86,332,3,10,24,6,d502,337f,7e76,b1b4,9eb0,bfba,a779,1,0,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.898979485566356,-1.1010205144336442
2959,2,204,720,2,20,19,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.358898943540674,0.358898943540674
16168,6,160,150,2,10,46,4,d502,858b,e0e2,b1b4,f962,3356,a779,0,0,0,0,1,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.782329983125268,2.782329983125268
5989,6,141,1855,2,15,43,6,d502,858b,7e76,b1b4,f962,3356,a779,0,0,0,0,0,0,1,1,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6.557438524302,0.5574385243020004
17567,28,921,11659,2,20,67,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.18535277187245,4.18535277187245
16513,8,301,2430,2,0,18,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.242640687119285,1.2426406871192848
2176,6,106,4952,2,0,39,7,d502,858b,7e76,467b,9eb0,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,-0.7550020016016017
10775,8,237,2774,2,25,16,3,2f15,858b,7e76,b1b4,f962,3356,a779,0,0,0,0,0,0,1,1,0,0,0,cae1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.0,1.0
17780,0,111,691,2,30,18,5,d502,337f,e0e2,b1b4,9eb0,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.242640687119285,-0.7573593128807152
19338,0,443,1421,2,5,49,8,d502,6c3e,7e76,467b,67f9,3356,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,1.0,1.0,0,0,0,1,0,0,0,0,0,0,7.0,-1.0
13542,7,666,4970,1,50,33,2,d502,337f,e0e2,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,3.7445626465380286
5485,2,102,980,2,20,21,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.58257569495584,0.5825756949558398
17783,7,238,1533,3,0,68,6,d502,337f,7e76,b1b4,f962,3356,a779,0,0,0,1,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.246211251235321,2.246211251235321
18384,24,835,6707,2,35,34,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.830951894845301,2.8309518948453007
2046,8,552,3636,3,5,28,7,808e,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,-1.7084973778708186
18112,7,293,4090,3,20,7,5,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,2.6457513110645907,-2.3542486889354093
8260,19,263,1312,2,15,39,4,d502,337f,7e76,b1b4,9eb0,bcab,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,2.2449979983983983
9182,21,968,11130,2,15,18,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,1,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.242640687119285,-0.7573593128807152
16553,0,429,2135,2,25,33,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,1.7445626465380286
13871,1,476,1126,2,35,88,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,9.38083151964686,4.3808315196468595
8311,3,315,4442,2,35,32,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,5.656854249492381,0.6568542494923806
6984,3,444,4163,2,15,72,3,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.48528137423857,5.4852813742385695
7140,7,5,15,1,5,68,3,d502,467b,67f9,467b,441a,3356,a779,0,0,0,0,0,1,0,0,0,1,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8.246211251235321,5.246211251235321
15636,0,105,734,3,30,37,5,d502,337f,e0e2,b1b4,f962,bfba,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,1.0827625302982193
8028,5,285,1731,2,25,24,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.898979485566356,0.8989794855663558
8741,5,505,3130,3,55,37,7,d502,337f,e0e2,b440,f962,3356,84cf,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,-0.9172374697017807
10267,12,13,130,3,20,85,7,d502,337f,7e76,b440,f962,bfba,a779,1,1,1,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,9.219544457292887,2.219544457292887
18625,3,551,1378,2,35,63,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.937253933193772,3.937253933193772
14424,23,1038,7427,2,60,44,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.6332495807108,2.6332495807107996
6328,24,820,8260,2,15,60,5,d502,337f,e0e2,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,7.745966692414834,2.745966692414834
238,0,685,3766,3,0,60,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.745966692414834,2.745966692414834
6936,1,801,6447,3,60,37,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.082762530298219,0.08276253029821934
4221,7,215,2356,3,20,30,5,d502,337f,7e76,b1b4,9eb0,3356,a779,1,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.477225575051661,0.4772255750516612
6911,4,150,819,2,0,23,4,d502,337f,7e76,b1b4,9eb0,3356,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.795831523312719,0.7958315233127191
5477,10,360,2904,2,25,20,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.47213595499958,1.4721359549995796
16979,9,2,79,5,50,28,9,d502,337f,7e76,b1b4,9eb0,1787,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,-3.7084973778708186
7912,19,234,3147,3,5,58,6,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,1,1,1,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.615773105863909,1.6157731058639087
3523,1,23,189,2,15,46,5,d502,337f,7e76,467b,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.782329983125268,1.7823299831252681
15477,2,100,1516,2,15,64,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,8.0,5.0
10038,16,97,365,2,25,32,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,2.6568542494923806
11699,7,5,14,2,20,42,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,6.48074069840786,2.4807406984078604
19499,6,208,438,2,50,32,3,d502,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,2.6568542494923806
14577,5,515,4886,1,5,29,3,d502,337f,7e76,b440,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.385164807134504,2.3851648071345037
1329,27,886,6967,2,15,16,5,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.0,-1.0
11410,2,55,167,2,20,44,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.6332495807108,3.6332495807107996
18894,16,795,4063,2,25,22,3,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.69041575982343,1.6904157598234297
14473,2,135,1764,2,5,28,3,808e,337f,e0e2,b1b4,f962,bcab,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,2.2915026221291814
14999,0,7,241,2,35,29,4,808e,337f,7e76,b1b4,f962,3356,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.385164807134504,1.3851648071345037
19380,4,242,891,2,15,39,4,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,2.2449979983983983
6876,23,1164,9280,2,45,31,4,2f15,337f,e0e2,b1b4,f962,3356,a779,1,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,1.5677643628300215
14595,3,159,85,1,20,56,3,808e,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7.483314773547883,4.483314773547883
13836,9,8,221,2,5,32,4,d502,337f,7e76,b1b4,f962,bfba,a779,1,0,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,1.6568542494923806
6323,19,439,4686,1,0,16,2,d502,bb5f,7e76,b1b4,441a,3356,a779,0,0,1,0,0,0,0,0,0,0,1,ab03,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.0,2.0
11356,6,1,2,1,0,16,2,d502,858b,e0e2,b1b4,441a,3356,a779,0,1,0,0,0,0,0,1,0,0,0,cae1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.0,2.0
5020,3,202,914,3,50,39,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,0.2449979983983983
1448,10,433,2049,2,10,29,3,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.385164807134504,2.3851648071345037
15472,9,2,79,3,995,18,6,d502,337f,7e76,b1b4,f962,1787,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.242640687119285,-1.7573593128807152
4183,1,25,59,1,5,47,2,d502,337f,7e76,467b,441a,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.855654600401044,4.855654600401044
11733,3,72,2512,2,15,32,4,808e,337f,7e76,b1b4,9eb0,3356,a779,1,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,1.6568542494923806
2147,2,332,2673,2,5,35,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,1.9160797830996161
7588,0,797,6379,2,15,51,4,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.14142842854285,3.1414284285428504
19574,0,258,761,2,10,35,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,0.9160797830996161
1024,8,199,2846,1,25,28,2,d502,337f,7e76,b440,441a,3356,84cf,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,5.291502622129181,3.2915026221291814
11311,2,320,4565,2,10,33,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,1.7445626465380286
12475,7,543,5912,1,0,30,2,808e,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.477225575051661,3.477225575051661
15044,3,262,2080,2,20,42,4,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.48074069840786,2.4807406984078604
10866,8,90,746,2,25,56,6,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.483314773547883,1.4833147735478827
14138,19,234,1521,2,10,47,5,d502,467b,67f9,b440,67f9,3356,a779,0,0,0,1,0,0,0,0,1,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.855654600401044,1.855654600401044
18797,6,84,1238,2,15,56,5,808e,858b,e0e2,b1b4,9eb0,3356,a779,0,1,0,0,0,0,1,1,0,0,0,cae1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.483314773547883,2.4833147735478827
16537,5,78,1366,2,30,24,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,1.0,1,0,0,0,0,0,0,0,0,0,4.898979485566356,0.8989794855663558
9711,1,0,6,1,5,40,2,d502,337f,e0e2,b440,441a,3356,a779,0,0,0,0,0,1,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.324555320336759,4.324555320336759
4387,7,205,885,2,50,46,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.782329983125268,2.782329983125268
17335,22,1185,8968,2,30,56,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.483314773547883,3.4833147735478827
1194,2,309,3818,2,5,46,4,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.782329983125268,2.782329983125268
10711,13,104,236,1,20,43,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,1,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.557438524302,4.557438524302
10596,18,821,7781,1,35,20,2,808e,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.47213595499958,2.4721359549995796
16166,21,128,1704,2,30,32,4,d502,337f,7e76,b1b4,f962,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,1.6568542494923806
16438,7,459,5473,2,0,31,5,d502,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.5677643628300215,0.5677643628300215
15505,1,0,1,7,0,170,24,d502,467b,67f9,467b,67f9,bfba,84cf,0,0,0,0,0,0,0,0,0,1,0,c8e1,1.0,1.0,0,1,0,0,0,0,0,0,0,0,13.038404810405298,-10.961595189594702
11166,5,532,2428,2,20,33,5,2f15,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,0.7445626465380286
3090,11,96,368,2,30,32,6,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,-0.3431457505076194
12724,3,201,1826,3,5,26,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0990195135927845,-0.9009804864072155
4609,3,357,3162,1,60,36,2,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.0,4.0
399,3,321,1415,3,0,15,7,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,1.0,1,0,0,0,0,0,0,0,0,0,3.872983346207417,-3.127016653792583
18139,6,82,790,2,25,27,5,d502,858b,e0e2,b1b4,f962,bcab,a779,0,0,0,0,0,0,1,1,0,0,0,cae1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.196152422706632,0.19615242270663202
8183,16,278,4823,1,50,28,3,d502,337f,7e76,b1b4,441a,3356,a779,1,1,1,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.291502622129181,2.2915026221291814
19079,21,783,5893,2,10,39,5,d502,337f,7e76,b440,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.244997998398398,1.2449979983983983
11826,3,489,2327,1,10,14,4,d502,337f,7e76,b1b4,441a,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3.7416573867739413,-0.25834261322605867
3281,0,34,36,2,25,52,5,d502,337f,67f9,467b,67f9,bfba,a779,0,0,0,0,1,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7.211102550927978,2.2111025509279782
12200,7,459,4164,3,30,26,7,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,2.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0990195135927845,-1.9009804864072155
10706,20,668,3528,2,20,35,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,0.9160797830996161
1435,6,676,3082,2,10,27,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.196152422706632,0.19615242270663202
9297,11,18,682,2,20,33,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,1,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.744562646538029,0.7445626465380286
19609,6,103,862,2,5,14,6,d502,858b,e0e2,b1b4,f962,3356,a779,0,0,0,0,0,0,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,3.7416573867739413,-2.2583426132260587
4592,11,145,1702,4,15,14,11,d502,467b,67f9,b440,67f9,1787,a779,0,0,0,0,0,0,0,0,1,0,0,c8e1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.7416573867739413,-7.258342613226059
14590,11,18,942,2,15,67,5,d502,337f,7e76,b1b4,f962,3356,a779,1,0,0,0,1,0,0,0,0,0,0,c8e1,3.0,0.0,0,0,0,0,0,0,0,0,0,0,8.18535277187245,3.1853527718724504
7332,6,82,648,2,5,25,5,d502,858b,e0e2,b1b4,9eb0,bfba,a779,0,0,0,0,0,1,1,1,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.0,0.0
17917,27,1230,8722,2,5,79,5,808e,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,1,c8e1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,8.888194417315589,3.8881944173155887
10457,1,42,93,2,10,27,6,2f15,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,1,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.196152422706632,-0.803847577293368
10183,8,90,2790,2,0,46,6,d502,467b,67f9,467b,67f9,3356,a779,0,0,0,0,0,0,0,0,1,1,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.782329983125268,0.7823299831252681
4673,15,719,7149,2,5,42,5,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,6.48074069840786,1.4807406984078604
15391,0,502,4514,2,5,51,6,d502,337f,7e76,b1b4,9eb0,bfba,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.14142842854285,1.1414284285428504
10474,15,594,4281,2,10,35,5,d502,337f,7e76,b1b4,9eb0,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.916079783099616,0.9160797830996161
5491,8,618,7031,2,25,42,6,d502,337f,7e76,b1b4,f962,3356,a779,0,1,0,0,0,0,1,1,0,0,0,c8e1,0.0,1.0,1,0,0,0,0,0,0,0,0,0,6.48074069840786,0.4807406984078604
7941,17,69,900,1,0,51,3,d502,6c3e,7e76,467b,441a,bfba,a779,0,0,0,0,0,1,0,0,0,0,0,cae1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,7.14142842854285,4.14142842854285
12145,12,37,383,4,40,23,7,d502,337f,7e76,b1b4,f962,bcab,a779,1,0,0,0,1,0,0,0,0,0,0,ab03,1.0,0.0,0,0,0,0,0,0,0,0,0,0,4.795831523312719,-2.204168476687281
8808,4,549,2562,2,35,32,5,d502,337f,e0e2,e26c,9eb0,3356,a779,0,0,1,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.656854249492381,0.6568542494923806
18417,4,249,1206,2,30,29,3,d502,337f,e0e2,b1b4,f962,3356,a779,0,1,0,0,0,0,0,0,0,0,0,c8e1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,5.385164807134504,2.3851648071345037
